,mean,variance,std
$E_1$ [MPa],136643.4683669111,781167.7683798618,883.836958030078
$E_2$ [MPa],9191.522663580688,11455.568922810744,107.03069149926456
$\nu_{12}$ [-],0.3425457299715816,0.0001732208372978311,0.013161338735015946
$\nu_{23}$ [-],0.44054249716682314,0.00013759239355771001,0.011729978412499745
$G_{12}$ [MPa],5062.102532577783,6103.300958340169,78.12362612129681
