,mean,variance,std
$E_1$ [MPa],135542.12620667552,744123.2002749863,862.6257591070338
$E_2$ [MPa],9187.210923581213,10525.808875518876,102.59536478573911
$\nu_{12}$ [-],0.3417786712334524,0.00012717454656028518,0.011277169261844267
$\nu_{23}$ [-],0.44207143969162327,0.00011820925916495572,0.010872408158497165
$G_{12}$ [MPa],5016.7496674036365,5958.992769138892,77.19451255846423
