,mean,variance,std
$E_1$ [MPa],135984.90944435474,744686.4097028403,862.9521479797361
$E_2$ [MPa],9184.301336786213,10492.493843506152,102.43287481812737
$\nu_{12}$ [-],0.34102260574590293,0.00012696603913175491,0.011267920798965304
$\nu_{23}$ [-],0.441838652249199,0.00011299611464033383,0.010629963059217743
$G_{12}$ [MPa],5012.896963286975,5227.748138323026,72.30316824540282
