,mean,variance,std
$E_1$ [MPa],135373.15774375905,943831.4208083844,971.5098665522571
$E_2$ [MPa],9190.002799838514,11085.443082304051,105.28743078973886
$\nu_{12}$ [-],0.34243299069571276,0.00015471163234993799,0.012438313082968205
$\nu_{23}$ [-],0.44101723945331395,0.00012994881383106673,0.011399509367997674
$G_{12}$ [MPa],5040.325312066595,5744.23133725484,75.79070745978586
