,mean,variance,std
$E_1$ [MPa],135722.87754963842,943492.0846141442,971.3352071319891
$E_2$ [MPa],9186.50939273976,11384.816278271715,106.69965453679649
$\nu_{12}$ [-],0.34588726463797004,0.00015787557789080788,0.012564854869468563
$\nu_{23}$ [-],0.44197807147082085,0.0001289432947297722,0.011355320106882597
$G_{12}$ [MPa],5014.498213899684,6193.290926227314,78.69746454764164
